type,entry,sl,tp,profit,balance,result,time,hour,session
SELL,4947.977,4954.3574401990445,4922.455239203821,-3.082159260934817,1024.304261050671,LOSS,2026-01-23 02:11:00,2,Tokyo
BUY,4955.5509999999995,4951.301549898939,4972.548800404242,-3.0729127831520127,1021.2313482675189,LOSS,2026-01-23 02:33:00,2,Tokyo
SELL,4950.147,4956.976450781836,4922.829196872654,-3.0636940448025567,1018.1676542227164,LOSS,2026-01-23 03:18:00,3,Tokyo
BUY,4952.03,4950.231523421041,4959.223906315835,-3.054502962668149,1015.1131512600482,LOSS,2026-01-23 03:54:00,3,Tokyo
SELL,4954.253,4954.253,4927.9943128860605,12.18135781512058,1027.294509075169,WIN,2026-01-23 06:11:00,6,Tokyo
BUY,4957.728,4953.999533888611,4972.641864445556,-3.0818835272255067,1024.2126255479434,LOSS,2026-01-23 07:09:00,7,London
SELL,4954.414,4956.232926676021,4947.138293295916,-3.0726378766438303,1021.1399876712995,LOSS,2026-01-23 07:28:00,7,London
BUY,4957.076,4954.381575851568,4967.853696593726,-3.0634199630138985,1018.0765677082857,LOSS,2026-01-23 07:30:00,7,London
SELL,4953.344,4953.344,4941.826289867618,12.216918812499427,1030.293486520785,WIN,2026-01-23 07:39:00,7,London
BUY,4920.512,4913.520481775471,4948.478072898114,-3.0908804595623556,1027.2026060612227,LOSS,2026-01-23 09:51:00,9,London
SELL,4917.627,4925.885742671851,4884.592029312596,-3.0816078181836684,1024.1209982430391,LOSS,2026-01-23 11:06:00,11,London
BUY,4923.358,4920.5635645399425,4934.535741840231,-3.072362994729117,1021.04863524831,LOSS,2026-01-23 11:39:00,11,London
SELL,4929.64,4938.391478525331,4894.634085898678,-3.06314590574493,1017.9854893425651,LOSS,2026-01-23 13:23:00,13,London
BUY,4938.956,4934.127826905025,4958.268692379899,-3.053956468027695,1014.9315328745374,LOSS,2026-01-23 13:54:00,13,London
SELL,4944.821,4948.741187199279,4929.1402512028835,-3.0447945986236125,1011.8867382759138,LOSS,2026-01-23 15:30:00,15,NewYork
BUY,4949.987,4949.987,4962.393493846622,12.142640859310966,1024.0293791352246,WIN,2026-01-23 15:31:00,15,NewYork
SELL,4970.868,4983.589508512689,4919.981965949248,-3.072088137405674,1020.957290997819,LOSS,2026-01-23 17:55:00,17,NewYork
BUY,4981.057,4978.228079968627,4992.372680125492,-3.062871872993457,1017.8944191248255,LOSS,2026-01-23 18:21:00,18,NewYork
SELL,4978.116,4978.116,4969.0197497647005,12.214733029497907,1030.1091521543235,WIN,2026-01-23 18:33:00,18,NewYork
BUY,4974.9,4974.9,4988.058240304968,12.361309825851883,1042.4704619801753,WIN,2026-01-23 19:16:00,19,NewYork
SELL,4977.555,4980.813901679061,4964.519393283757,-3.127411385940526,1039.3430505942347,LOSS,2026-01-23 20:36:00,20,NewYork
BUY,4982.831,4978.976144305777,4998.250422776893,-3.118029151782704,1036.225021442452,LOSS,2026-01-23 20:38:00,20,NewYork
SELL,4979.22,4982.513997783855,4966.04400886458,-3.108675064327356,1033.1163463781247,LOSS,2026-01-23 21:21:00,21,NewYork
BUY,4982.45,4980.511478134045,4990.204087463818,-3.099349039134374,1030.0169973389904,LOSS,2026-01-23 21:26:00,21,NewYork
SELL,5080.25,5083.069587888558,5068.971648445768,-3.0900509920169714,1026.9269463469734,LOSS,2026-01-26 03:10:00,3,Tokyo
BUY,5084.546,5081.223801906229,5097.834792375086,-3.08078083904092,1023.8461655079325,LOSS,2026-01-26 03:11:00,3,Tokyo
SELL,5081.099,5083.146291208588,5072.9098351656485,-3.0715384965237975,1020.7746270114087,LOSS,2026-01-26 03:12:00,3,Tokyo
BUY,5084.428,5081.2724556255835,5097.050177497666,-3.062323881034226,1017.7123031303745,LOSS,2026-01-26 03:14:00,3,Tokyo
SELL,5076.728,5083.109923707079,5051.200305171683,-3.0531369093911236,1014.6591662209834,LOSS,2026-01-26 03:21:00,3,Tokyo
BUY,5072.656,5072.656,5109.654834165643,12.1759099946518,1026.8350762156351,WIN,2026-01-26 05:51:00,5,Tokyo
SELL,5091.341,5091.341,5076.260104873581,0.0,1026.8350762156351,BE,2026-01-26 08:49:00,8,London
BUY,5093.69,5089.451020537706,5110.645917849172,-3.0805052286469055,1023.7545709869883,LOSS,2026-01-26 09:20:00,9,London
SELL,5090.259,5091.429405875553,5085.577376497788,-3.071263712960965,1020.6833072740272,LOSS,2026-01-26 09:25:00,9,London
BUY,5091.1939999999995,5091.1939999999995,5098.080759915985,12.248199687288327,1032.9315069613156,WIN,2026-01-26 09:26:00,9,London
SELL,5083.843,5092.554918347934,5048.995326608262,-3.098794520883947,1029.8327124404316,LOSS,2026-01-26 09:50:00,9,London
BUY,5089.79,5086.212019992068,5104.101920031727,-3.0894981373212946,1026.7432143031103,LOSS,2026-01-26 10:23:00,10,London
SELL,5088.007,5088.007,5074.067289033252,0.0,1026.7432143031103,BE,2026-01-26 11:15:00,11,London
BUY,5092.445,5087.256972411888,5113.197110352448,-3.0802296429093317,1023.662984660201,LOSS,2026-01-26 11:43:00,11,London
SELL,5084.869,5084.869,5058.6418387248095,12.283955815922413,1035.9469404761235,WIN,2026-01-26 12:33:00,12,London
BUY,5075.289,5075.289,5098.929901236282,0.0,1035.9469404761235,BE,2026-01-26 14:22:00,14,NewYork
SELL,5081.274,5088.841767556892,5051.002929772435,-3.1078408214283706,1032.839099654695,LOSS,2026-01-26 15:36:00,15,NewYork
BUY,5093.763,5085.46401544094,5126.95893823624,-3.0985172989640852,1029.740582355731,LOSS,2026-01-26 15:57:00,15,NewYork
SELL,5075.676,5092.654602155374,5007.761591378506,-3.089221747067193,1026.651360608664,LOSS,2026-01-26 16:30:00,16,NewYork
BUY,5089.981,5084.7338346567485,5110.969661373005,-3.079954081825992,1023.5714065268379,LOSS,2026-01-26 17:01:00,17,NewYork
SELL,5083.763,5089.716456164269,5059.949175342922,-3.070714219580514,1020.5006923072574,LOSS,2026-01-26 17:31:00,17,NewYork
BUY,5089.7029999999995,5089.7029999999995,5097.433832286895,12.24600830768709,1032.7467006149445,WIN,2026-01-26 17:32:00,17,NewYork
SELL,5083.915,5083.915,5036.04243988966,12.392960407379334,1045.139661022324,WIN,2026-01-26 18:11:00,18,NewYork
BUY,5048.623,5037.377356236882,5093.605575052468,-3.1354189830669723,1042.004242039257,LOSS,2026-01-26 20:13:00,20,NewYork
SELL,5034.244,5034.244,4971.8834525413595,0.0,1042.004242039257,BE,2026-01-26 21:15:00,21,NewYork
BUY,5035.76,5021.539994489833,5092.64002204067,-3.126012726117771,1038.8782293131392,LOSS,2026-01-26 23:09:00,23,Sydney
SELL,5045.698,5045.698,5032.650201215729,12.466538751757671,1051.344768064897,WIN,2026-01-27 00:35:00,0,Tokyo
BUY,5062.843,5062.843,5162.887025658488,12.616137216778764,1063.9609052816757,WIN,2026-01-27 01:12:00,1,Tokyo
SELL,5067.426,5067.426,5055.178918745482,0.0,1063.9609052816757,BE,2026-01-27 03:12:00,3,Tokyo
BUY,5069.9839999999995,5068.1465695390525,5077.333721843787,-3.191882715845027,1060.7690225658307,LOSS,2026-01-27 03:27:00,3,Tokyo
SELL,5065.34,5069.894302559126,5047.122789763496,-3.1823070676974923,1057.5867154981331,LOSS,2026-01-27 03:28:00,3,Tokyo
BUY,5074.098,5067.895528382102,5098.90788647159,-3.1727601464944,1054.4139553516386,LOSS,2026-01-27 03:40:00,3,Tokyo
SELL,5070.063,5070.063,5053.651518050423,0.0,1054.4139553516386,BE,2026-01-27 04:37:00,4,Tokyo
BUY,5072.308,5072.308,5102.572318604899,0.0,1054.4139553516386,BE,2026-01-27 05:35:00,5,Tokyo
SELL,5086.622,5086.622,5067.903574915393,0.0,1054.4139553516386,BE,2026-01-27 08:02:00,8,London
BUY,5082.928,5082.928,5089.980822836795,12.652967464219664,1067.0669228158583,WIN,2026-01-27 09:17:00,9,London
SELL,5088.222,5088.222,5072.038304217038,12.8048030737903,1079.8717258896486,WIN,2026-01-27 10:30:00,10,London
BUY,5090.411,5086.194118058128,5107.278527767488,-3.239615177668946,1076.6321107119797,LOSS,2026-01-27 11:15:00,11,London
SELL,5085.997,5085.997,5077.14267701452,12.919585328543757,1089.5516960405234,WIN,2026-01-27 11:23:00,11,London
BUY,5087.876,5078.953482935964,5123.5660682561465,-3.2686550881215704,1086.283040952402,LOSS,2026-01-27 12:34:00,12,London
SELL,5080.906,5080.906,5059.001019790922,0.0,1086.283040952402,BE,2026-01-27 13:30:00,13,London
BUY,5078.763,5067.814648025321,5122.556407898716,-3.258849122857206,1083.0241918295449,LOSS,2026-01-27 14:42:00,14,NewYork
SELL,5058.111,5070.321405889939,5009.269376440242,-3.249072575488635,1079.7751192540563,LOSS,2026-01-27 14:52:00,14,NewYork
BUY,5072.736,5072.736,5105.643198113837,12.957301431048677,1092.732420685105,WIN,2026-01-27 15:21:00,15,NewYork
SELL,5087.473,5091.349847854429,5071.965608582284,-3.278197262055315,1089.4542234230496,LOSS,2026-01-27 16:56:00,16,NewYork
BUY,5088.923,5082.726458422747,5113.709166309011,-3.268362670269149,1086.1858607527804,LOSS,2026-01-27 18:31:00,18,NewYork
SELL,5083.646,5088.623005286136,5063.737978855456,-3.2585575822583412,1082.927303170522,LOSS,2026-01-27 19:08:00,19,NewYork
BUY,5089.473,5086.454963159903,5101.545147360388,-3.248781909511566,1079.6785212610105,LOSS,2026-01-27 19:24:00,19,NewYork
SELL,5167.857,5175.342748480253,5137.914006078987,-3.2390355637830317,1076.4394856972274,LOSS,2026-01-27 23:19:00,23,Sydney
BUY,5173.2699999999995,5169.15542723733,5189.728291050679,-3.2293184570916824,1073.2101672401357,LOSS,2026-01-27 23:57:00,23,Sydney
SELL,5162.384,5170.924292289343,5128.222830842629,-3.219630501720407,1069.9905367384154,LOSS,2026-01-28 00:02:00,0,Tokyo
BUY,5169.193,5169.193,5184.789080103642,0.0,1069.9905367384154,BE,2026-01-28 00:41:00,0,Tokyo
SELL,5229.835,5235.230027988228,5208.254888047087,-3.2099716102152462,1066.7805651282001,LOSS,2026-01-28 03:43:00,3,Tokyo
BUY,5235.357,5235.357,5243.587627382742,12.801366781538402,1079.5819319097386,WIN,2026-01-28 03:47:00,3,Tokyo
SELL,5233.689,5236.973069090794,5220.552723636827,-3.238745795729216,1076.3431861140093,LOSS,2026-01-28 04:17:00,4,Tokyo
BUY,5238.903,5235.042173513475,5254.346305946101,-3.229029558342028,1073.1141565556673,LOSS,2026-01-28 04:23:00,4,Tokyo
SELL,5284.477,5293.559903677642,5248.145385289431,-3.219342469667002,1069.8948140860002,LOSS,2026-01-28 08:50:00,8,London
BUY,5294.418,5291.624303787698,5305.592784849205,-3.209684442258,1066.6851296437421,LOSS,2026-01-28 09:04:00,9,London
SELL,5291.999,5293.556100754255,5285.77059698298,-3.2000553889312267,1063.4850742548108,LOSS,2026-01-28 09:08:00,9,London
BUY,5294.089,5291.593795490879,5304.069818036485,-3.1904552227644323,1060.2946190320463,LOSS,2026-01-28 09:10:00,9,London
SELL,5284.647,5284.647,5250.898672823175,0.0,1060.2946190320463,BE,2026-01-28 09:13:00,9,London
BUY,5284.151,5277.518252748009,5310.681989007962,-3.180883857096139,1057.11373517495,LOSS,2026-01-28 10:13:00,10,London
SELL,5275.417,5279.64337191024,5258.511512359043,-3.1713412055248504,1053.9423939694252,LOSS,2026-01-28 10:31:00,10,London
BUY,5267.471,5260.380348409415,5295.833606362337,-3.1618271819082757,1050.780566787517,LOSS,2026-01-28 11:52:00,11,London
SELL,5256.0,5262.263436505417,5230.946253978331,-3.1523417003625513,1047.6282250871545,LOSS,2026-01-28 12:05:00,12,London
BUY,5267.3679999999995,5267.3679999999995,5298.431313958136,0.0,1047.6282250871545,BE,2026-01-28 12:22:00,12,London
SELL,5264.072,5275.923640107144,5216.665439571425,-3.142884675261463,1044.485340411893,LOSS,2026-01-28 13:40:00,13,London
BUY,5276.014999999999,5276.014999999999,5319.804977670541,0.0,1044.485340411893,BE,2026-01-28 14:39:00,14,NewYork
SELL,5249.478,5273.811144834508,5152.145420661968,-3.133456021235679,1041.3518843906575,LOSS,2026-01-28 15:12:00,15,NewYork
BUY,5274.516,5268.364706369655,5299.121174521377,-3.1240556531719723,1038.2278287374854,LOSS,2026-01-28 15:38:00,15,NewYork
SELL,5289.076,5295.4550928624185,5263.559628550326,-3.1146834862124564,1035.113145251273,LOSS,2026-01-28 17:42:00,17,NewYork
BUY,5301.072999999999,5293.212443629893,5332.515225480426,-3.105339435753819,1032.007805815519,LOSS,2026-01-28 17:55:00,17,NewYork
SELL,5281.715,5301.271381414682,5203.489474341273,-3.0960234174465575,1028.9117823980725,LOSS,2026-01-28 18:36:00,18,NewYork
BUY,5297.562,5284.976958845144,5347.902164619425,-3.086735347194218,1025.8250470508783,LOSS,2026-01-28 19:17:00,19,NewYork
SELL,5475.172,5489.827362392203,5416.550550431185,-3.077475141152635,1022.7475719097257,LOSS,2026-01-29 00:24:00,0,Tokyo
BUY,5501.593,5488.7460999281975,5552.980600287209,-3.0682427157291774,1019.6793291939965,LOSS,2026-01-29 00:29:00,0,Tokyo
SELL,5468.538,5503.914941553667,5327.030233785331,-3.0590379875819895,1016.6202912064145,LOSS,2026-01-29 01:05:00,1,Tokyo
BUY,5509.4619999999995,5509.4619999999995,5567.741569354141,0.0,1016.6202912064145,BE,2026-01-29 01:28:00,1,Tokyo
SELL,5517.517,5523.058680640574,5495.350277437705,-3.0498608736192443,1013.5704303327954,LOSS,2026-01-29 02:20:00,2,Tokyo
BUY,5536.027,5521.658142878432,5593.502428486272,-3.040711290998386,1010.529719041797,LOSS,2026-01-29 02:31:00,2,Tokyo
SELL,5522.43,5531.27092728981,5487.066290840761,-3.0315891571253912,1007.4981298846716,LOSS,2026-01-29 03:09:00,3,Tokyo
BUY,5537.992,5529.337158527826,5572.611365888695,-3.022494389654015,1004.4756354950175,LOSS,2026-01-29 03:14:00,3,Tokyo
SELL,5528.104,5531.584886729881,5514.1804530804775,-3.0134269064850527,1001.4622085885325,LOSS,2026-01-29 03:22:00,3,Tokyo
BUY,5532.586,5529.604659797863,5544.511360808549,-3.0043866257655973,998.4578219627668,LOSS,2026-01-29 03:28:00,3,Tokyo
SELL,5526.457,5531.328207657349,5506.972169370607,-2.9953734658883007,995.4624484968786,LOSS,2026-01-29 03:29:00,3,Tokyo
BUY,5537.487,5529.496087306313,5569.450650774749,-2.986387345490636,992.476061151388,LOSS,2026-01-29 03:36:00,3,Tokyo
SELL,5521.359,5530.76226402291,5483.745943908361,-2.977428183454164,989.4986329679338,LOSS,2026-01-29 03:39:00,3,Tokyo
BUY,5539.38,5539.38,5579.811475338486,0.0,989.4986329679338,BE,2026-01-29 03:49:00,3,Tokyo
SELL,5532.793,5554.418474789936,5446.291100840253,-2.9684958989038015,986.5301370690299,LOSS,2026-01-29 05:22:00,5,Tokyo
BUY,5554.151,5554.151,5579.810509127108,11.838361644828359,998.3684987138583,WIN,2026-01-29 05:48:00,5,Tokyo
SELL,5570.54,5570.54,5542.9744971951795,0.0,998.3684987138583,BE,2026-01-29 06:55:00,6,Tokyo
BUY,5520.644,5512.335808181481,5553.876767274076,-2.995105496141575,995.3733932177167,LOSS,2026-01-29 09:35:00,9,London
SELL,5512.728,5512.728,5494.314973686481,0.0,995.3733932177167,BE,2026-01-29 10:01:00,10,London
BUY,5523.588,5514.292214300359,5560.771142798563,-2.9861201796531502,992.3872730380635,LOSS,2026-01-29 10:15:00,10,London
SELL,5507.068,5507.068,5470.609860702488,0.0,992.3872730380635,BE,2026-01-29 10:21:00,10,London
BUY,5510.87,5510.87,5552.60430787036,0.0,992.3872730380635,BE,2026-01-29 11:21:00,11,London
SELL,5520.749,5533.87035640593,5468.26357437628,-2.977161819114191,989.4101112189494,LOSS,2026-01-29 13:12:00,13,London
BUY,5537.264,5518.898734599215,5610.725061603142,-2.968230333656848,986.4418808852926,LOSS,2026-01-29 14:10:00,14,NewYork
SELL,5515.998,5515.998,5475.6774925275095,0.0,986.4418808852926,BE,2026-01-29 14:44:00,14,NewYork
BUY,5256.286,5245.120963813904,5300.946144744383,-2.9593256426558776,983.4825552426366,LOSS,2026-01-29 16:22:00,16,NewYork
SELL,5253.699,5263.2378451452205,5215.543619419116,-2.95044766572791,980.5321075769087,LOSS,2026-01-29 16:56:00,16,NewYork
BUY,5284.8009999999995,5284.8009999999995,5375.3048127649745,11.766385290922905,992.2984928678317,WIN,2026-01-29 17:02:00,17,NewYork
SELL,5310.327,5341.740138431974,5184.674446272106,-2.976895478603495,989.3215973892281,LOSS,2026-01-29 18:28:00,18,NewYork
BUY,5352.465,5339.639666774563,5403.766332901749,-2.9679647921676846,986.3536325970605,LOSS,2026-01-29 18:34:00,18,NewYork
SELL,5325.287,5325.287,5245.254596197476,0.0,986.3536325970605,BE,2026-01-29 19:02:00,19,NewYork
BUY,5323.215999999999,5323.215999999999,5380.796094116743,11.836243591164726,998.1898761882252,WIN,2026-01-29 20:26:00,20,NewYork
SELL,5376.914,5391.025697844113,5320.467208623547,-2.9945696285646757,995.1953065596605,LOSS,2026-01-29 21:57:00,21,NewYork
BUY,5411.894,5390.665423625944,5496.808305496226,-2.985585919678982,992.2097206399815,LOSS,2026-01-29 23:03:00,23,Sydney
SELL,5424.087,5435.863018274833,5376.9829269006705,-2.9766291619199445,989.2330914780615,LOSS,2026-01-30 00:32:00,0,Tokyo
BUY,5214.111,5188.708159485601,5315.722362057596,-2.967699274434185,986.2653922036274,LOSS,2026-01-30 04:04:00,4,Tokyo
SELL,5207.555,5210.042974026388,5197.603103894449,-2.9587961766108823,983.3065960270164,LOSS,2026-01-30 05:11:00,5,Tokyo
BUY,5214.656,5208.412531181504,5239.629875273983,-2.9499197880810493,980.3566762389354,LOSS,2026-01-30 05:12:00,5,Tokyo
SELL,5210.159,5210.159,5157.911051647898,11.764280114867224,992.1209563538026,WIN,2026-01-30 05:56:00,5,Tokyo
BUY,5181.32,5167.434255418602,5236.862978325589,-2.976362869061408,989.1445934847412,LOSS,2026-01-30 07:19:00,7,London
SELL,5151.387,5171.051514220667,5072.728943117331,-2.967433780454224,986.177159704287,LOSS,2026-01-30 07:35:00,7,London
BUY,5181.357,5161.766700627925,5259.718197488299,-2.9585314791128607,983.2186282251741,LOSS,2026-01-30 08:00:00,8,London
SELL,5147.428,5162.829319178109,5085.822723287565,-2.9496558846755225,980.2689723404986,LOSS,2026-01-30 08:10:00,8,London
BUY,5059.414,5059.414,5172.797566171691,0.0,980.2689723404986,BE,2026-01-30 10:20:00,10,London
SELL,5107.023,5107.023,5040.791348373884,11.763227668085984,992.0322000085846,WIN,2026-01-30 12:38:00,12,London
BUY,5056.122,5041.534073621726,5114.473705513098,-2.976096600025754,989.0561034085589,LOSS,2026-01-30 14:11:00,14,NewYork
SELL,5024.137,5068.608063503528,4846.2527459858875,-2.9671683102256767,986.0889350983332,LOSS,2026-01-30 14:58:00,14,NewYork
BUY,5061.82,5043.937746275421,5133.349014898315,-2.9582668052949996,983.1306682930382,LOSS,2026-01-30 15:36:00,15,NewYork
SELL,5027.703,5027.703,4936.260288085911,11.797568019516458,994.9282363125546,WIN,2026-01-30 16:04:00,16,NewYork
BUY,4855.083,4793.091366746365,5103.0495330145395,-2.984784708937664,991.943451603617,LOSS,2026-01-30 18:54:00,18,NewYork
SELL,4885.528,4901.168941697215,4822.964233211142,-2.975830354810851,988.9676212488062,LOSS,2026-01-30 20:17:00,20,NewYork
BUY,4905.322,4899.5121008289725,4928.561596684111,-2.9669028637464185,986.0007183850597,LOSS,2026-01-30 20:23:00,20,NewYork
SELL,4893.997,4901.065659296171,4865.722362815316,-2.9580021551551794,983.0427162299045,LOSS,2026-01-30 20:24:00,20,NewYork
BUY,4909.064,4899.463030258967,4947.467878964135,-2.9491281486897134,980.0935880812148,LOSS,2026-01-30 20:26:00,20,NewYork
SELL,4894.743,4894.743,4868.947163357041,11.761123056974577,991.8547111381894,WIN,2026-01-30 20:29:00,20,NewYork
BUY,4883.778,4860.676128800735,4976.185484797063,-2.975564133414568,988.8791470047748,LOSS,2026-01-30 21:26:00,21,NewYork
SELL,4854.811,4864.9268475754325,4814.347609698269,-2.9666374410143246,985.9125095637605,LOSS,2026-01-30 21:43:00,21,NewYork
BUY,4869.298,4869.298,4895.119817124524,0.0,985.9125095637605,BE,2026-01-30 21:51:00,21,NewYork
SELL,4767.343,4861.803252965712,4389.501988137151,-2.9577375286912817,982.9547720350693,LOSS,2026-02-01 23:11:00,23,Sydney
BUY,4818.880999999999,4771.826293828596,5007.0998246856125,-2.9488643161052077,980.0059077189641,LOSS,2026-02-02 00:10:00,0,Tokyo
SELL,4792.209,4792.209,4695.861340733588,11.760070892627569,991.7659786115917,WIN,2026-02-02 00:49:00,0,Tokyo
BUY,4738.282,4718.680924386106,4816.686302455576,-2.975297935834775,988.7906806757569,LOSS,2026-02-02 01:54:00,1,Tokyo
SELL,4699.429,4722.3779432763995,4607.6332268944025,-2.966372042027271,985.8243086337296,LOSS,2026-02-02 02:11:00,2,Tokyo
BUY,4731.751,4720.907501160638,4775.124995357448,-2.9574729259011896,982.8668357078284,LOSS,2026-02-02 02:15:00,2,Tokyo
SELL,4704.212,4704.212,4570.819620658248,0.0,982.8668357078284,BE,2026-02-02 02:58:00,2,Tokyo
BUY,4679.0869999999995,4666.813667359831,4728.180330560674,-2.9486005071234853,979.9182352007049,LOSS,2026-02-02 04:24:00,4,Tokyo
SELL,4667.395,4667.395,4616.313607638887,11.759018822408459,991.6772540231134,WIN,2026-02-02 05:12:00,5,Tokyo
BUY,4534.296,4534.296,4690.860468636429,11.90012704827736,1003.5773810713907,WIN,2026-02-02 07:05:00,7,London
SELL,4673.308,4699.203996362308,4569.724014550767,-3.010732143214172,1000.5666489281765,LOSS,2026-02-02 10:29:00,10,London
BUY,4706.479,4706.479,4777.148438966819,12.00679978713812,1012.5734487153146,WIN,2026-02-02 10:58:00,10,London
SELL,4723.476,4775.842150990999,4514.011396036004,-3.037720346145944,1009.5357283691686,LOSS,2026-02-02 13:03:00,13,London
BUY,4787.622,4773.756208423796,4843.085166304817,-3.028607185107506,1006.5071211840611,LOSS,2026-02-02 13:14:00,13,London
